NUM,OUT_DM,RATIO_6H_srmx,RATIO_12H_srmx,RATIO_24H_srmx,RATIO_48H_srmx,newpeople_srmx,Total_people1_srmx,Total_people2_srmx,Total_people3_srmx,Total_edwin_srmx,Total_people_srmx
768,2021-08-28 12:55:00.337,0.5153738763248561,0.38645249081100091,0.16791927061527745,1.2239138106408882E-2,5.6485305011993923,6.1990168404227779,22.38513068030997,37.151374621305841,9.9222583740419604E-2,47.706165976323732
769,2021-08-28 13:55:00.347,0.5333340211544898,0.36690295789009003,0.17023747888262195,1.2672845064669933E-2,5.6923696592213258,6.2872205613037497,23.401361334914302,38.133848378271047,0.11987838222020378,49.19616114150007
770,2021-08-28 14:55:00.367,0.48787521358125502,0.32576550447814484,0.16361018239395461,1.1920932766920899E-2,5.9229954896184944,6.1810727865924475,21.592167365565263,38.187621231783929,0.12441374615955125,52.906640592692192
771,2021-08-28 15:55:00.390,0.50412766226834671,0.31172775444754047,0.16404624004116397,1.2234695465779504E-2,5.8561743238725619,5.9243134870815677,20.70646168615777,37.258508999955417,0.14663630930612345,47.441258826630701
772,2021-08-28 16:55:00.393,0.4826504635269333,0.29240143571325722,0.16090145279025816,1.1791037639521043E-2,5.8807416058030695,5.1940053368943095,18.061864733931436,35.056432812072508,0.11745432265675251,45.522637904625498
773,2021-08-28 17:55:00.417,0.47409536994241663,0.28419829919015882,0.15924648695506843,1.1742182832703993E-2,5.8162124871036394,4.9305967968997582,17.356154443524304,33.872920886181291,8.3084136581110982E-2,43.453174414704975
774,2021-08-28 18:55:00.443,0.4828072567536067,0.28301731791968415,0.15935533488441214,1.1966730756587931E-2,5.6262985901121709,4.2884094618368112,16.453034994842554,30.24635074921666,8.1080540012873778E-2,39.413282114481007
775,2021-08-28 19:55:00.450,0.4497686464176085,0.27528007783064334,0.15696447847622447,1.1320078401223047E-2,5.4949024682612491,4.0602157774005363,15.171855050118168,28.712401074669824,7.9739853697735771E-2,31.75302212910546
776,2021-08-28 20:55:00.460,0.39378980958949666,0.27363177921965154,0.15051855463970237,9.6576183291785037E-3,5.8248286184590157,4.0990821754956519,14.979925186619619,31.753178808828494,8.5681976086466743E-2,35.596776605206756
777,2021-08-28 21:55:00.500,0.40409780131952339,0.28280277632337375,0.153081858779644,9.9199168794964106E-3,5.699750285855913,4.3161145827877947,15.658301052922869,32.107365513129032,0.16200810774021074,39.007161325416334
778,2021-08-28 22:55:00.513,0.4249125864198921,0.31573538002872265,0.15333667186607597,9.7284480813975213E-3,5.7926012129796067,4.4784445355428613,15.458630403046621,32.244249048437894,0.17296331066967513,32.541856360362345
779,2021-08-28 23:55:00.527,0.42513865748419483,0.3277556742860317,0.15209399564278192,9.2803419174751801E-3,5.8644475125702566,4.4041118065813389,15.072770425985102,30.045063185079936,0.16666111895438449,34.591972328636871
830,2021-08-30 23:55:00.347,0.4883722438876486,0.28019432284043982,0.13727686095069666,0.0,5.1961854667117979,0.91879506548575252,15.424703504290528,34.146093279098949,0.29080696601326778,54.827098709888887
830,2021-08-30 23:55:00.347,0.54067215953329795,0.30511533172153227,0.13807799476781593,7.0043820946217574E-5,4.3108105162933068,1.9495438572970785,17.258794050015421,33.040247472350572,0.31958511235178616,53.347891124184592
831,2021-08-31 00:55:00.347,0.51668355482339912,0.33161675488895775,0.13824903708355796,6.9697089435551032E-4,6.0119084041868707,2.2285401386064683,17.896507327934067,34.249454591837591,0.33566955499612983,56.162634887072393
831,2021-08-31 00:55:00.350,0.54762733802788632,0.31369160547635494,0.13696076917061539,1.6364521350547352E-4,4.319245763395549,1.9495438572970785,17.409639947723562,34.194321502976578,0.35388954303073633,52.825256826517787
831,2021-08-31 00:55:00.347,0.54067215953329795,0.30511533172153227,0.13807799476781593,7.0043820946217574E-5,4.3108105162933068,1.9495438572970785,17.258794050015421,33.040247472350572,0.31958511235178616,53.347891124184585
832,2021-08-31 01:55:00.347,0.51668355482339912,0.33161675488895775,0.13824903708355796,6.9697089435551032E-4,6.0119084041868707,2.2285401386064683,17.896507327934067,34.249454591837591,0.33566955499612983,56.162634887072386
832,2021-08-31 01:55:00.350,0.52363873331798749,0.34019302864378043,0.13713181148635742,7.9057228691476627E-4,6.0203436512891129,2.2285401386064683,18.047353225642208,35.403528622463604,0.37170044401683044,55.640000589405588
832,2021-08-31 01:55:00.390,0.55221279899166442,0.35435737338121254,0.13770713162997891,1.6392934251256265E-3,5.8875658825480475,2.2285401386064683,18.185561749506704,35.418271349222678,0.38223580487154751,55.342077441814695
832,2021-08-31 01:55:00.347,0.52608960722688958,0.36539780186432463,0.13829685951562001,1.2717570827998541E-3,4.613170475770664,2.2559822703584662,17.684869124135421,34.256309507631215,0.33481302467682034,55.330454464697695
833,2021-08-31 02:55:00.347,0.56224131826568036,0.39859957377474498,0.13975883294922553,2.2025747081623392E-3,4.595332395474701,2.357054446366381,17.36514340975252,31.774564640873916,0.31115700979229555,48.37357165517632
833,2021-08-31 02:55:00.390,0.56161885139515499,0.38813842035657942,0.13775495406204097,2.2140796135699703E-3,4.4888279541318408,2.2559822703584662,17.973923545708058,35.425126265016303,0.38126045467095182,54.509897019439997
833,2021-08-31 02:55:00.400,0.57651307423246867,0.40615245733229915,0.137996031320607,2.7042303083414211E-3,4.3592441303402802,2.2559822703584662,18.159608302117107,35.689342206029551,0.4052067378883516,52.103907718896423
833,2021-08-31 02:55:00.350,0.53304478572147795,0.37397407561914731,0.13717963391841947,0.00136535847535911,4.6216057228729062,2.2559822703584662,17.835715021843562,35.410383538257236,0.37075197616835492,54.807820167030883
833,2021-08-31 02:55:00.347,0.52608960722688958,0.36539780186432463,0.13829685951562001,1.2717570827998541E-3,4.613170475770664,2.2559822703584662,17.684869124135421,34.256309507631215,0.33481302467682034,55.330454464697695
834,2021-08-31 03:55:00.347,0.56224131826568036,0.39859957377474498,0.13975883294922553,2.2025747081623392E-3,4.595332395474701,2.357054446366381,17.36514340975252,31.774564640873916,0.31115700979229555,48.37357165517632
834,2021-08-31 03:55:00.350,0.56919649676026873,0.40717584752956765,0.13864160735202499,2.2961761007215952E-3,4.6037676425769423,2.357054446366381,17.515989307460661,32.928638671499925,0.34455679190550392,47.850937357509508
834,2021-08-31 03:55:00.400,0.61266478527125934,0.4393542292427195,0.13945800475421252,3.635047933703906E-3,4.3414060500443163,2.357054446366381,17.839882587734206,33.20759733927224,0.37657724565973955,45.147024909375048
834,2021-08-31 03:55:00.390,0.59777056243394566,0.4213401922669997,0.13921692749564649,3.1448972389324552E-3,4.4709898738358778,2.357054446366381,17.654197831325156,32.943381398259,0.35432282229208167,47.553014209918622
834,2021-08-31 03:55:00.420,0.62657284244549194,0.44775103986417675,0.1389835782932336,3.6426458779047566E-3,4.4385211650103837,2.357054446366381,17.81311458955923,33.470462958991241,0.37202567897469596,45.889117064396231
834,2021-08-31 03:55:00.347,0.60638165382001752,0.43863011906480898,0.14004013113287606,2.1905928806936707E-3,4.6519219687642863,2.4123332293713378,17.113273690107519,31.978487413556664,0.29682182052068912,48.369526187067144
835,2021-08-31 04:55:00.347,0.6203511960563719,0.47107405206466185,0.13995780215412956,2.1826748884263658E-3,4.379430199706901,2.4718539373883694,16.384836800273643,33.187970475793747,0.29291188820494996,49.170733150475492
