NUM,OUT_DM,RATIO_6H_lstm,RATIO_12H_lstm,RATIO_24H_lstm,RATIO_48H_lstm,newpeople_lstm,Total_people1_lstm,Total_people2_lstm,Total_people3_lstm,Total_edwin_lstm,Total_people_lstm
2645,2021-11-14 14:55:00.853,27.263226,17.688472999999998,2.4785202000000002,0.19434235999999999,3.8212055999999999,1.0162396,8.0174140000000005,27.257028999999999,0.107015416,38.378715999999997
2646,2021-11-14 15:55:00.800,26.749835999999998,15.021656999999999,3.4649057000000001,5.7610318000000001E-2,6.1133604000000004,1.9126110999999999,9.1961119999999994,24.48499,0.11114063,37.353382000000003
2647,2021-11-14 16:55:00.767,24.517386999999999,12.225294,2.7817397000000001,0.21383621,4.7884492999999999,2.7388615999999999,6.979698,21.112904,9.7129510000000002E-2,33.535682999999999
2648,2021-11-14 17:55:00.753,28.804783,11.711492,2.9610736000000002,0.17875684999999999,3.3297089999999998,2.1617069999999998,7.2150616999999997,19.078955000000001,9.0317430000000004E-2,31.273745999999999
2649,2021-11-14 18:55:01.077,32.606009999999998,10.229514,3.1533414999999998,0.20571858000000001,3.0651584000000001,2.6506335999999999,10.404510999999999,20.508167,0.11038220999999999,34.970880000000001
2650,2021-11-14 19:55:00.793,29.270948000000001,6.8207053999999996,1.4692972,0.15205080000000001,5.1486153999999997,2.831734,11.353204,25.460508000000001,0.12483763,40.188927
2651,2021-11-14 20:55:00.853,24.265331,4.4713060000000002,0.56701860000000004,0.21608405999999999,6.6561054999999998,3.379559,10.98766,31.757380999999999,0.14273353999999999,44.759734999999999
2652,2021-11-14 21:55:01.087,21.530854999999999,3.4186377999999999,0.42819629999999997,2.8925739999999999E-5,7.2520959999999999,4.6414109999999997,10.247152,31.977644000000002,0.18885147999999999,44.795574000000002
2653,2021-11-14 22:55:00.820,25.263030000000001,5.5409899999999999,0.21865845,1.1094316999999999E-6,4.354622,4.6001050000000001,9.6852149999999995,30.313144999999999,0.1951148,43.432569999999998
2654,2021-11-14 23:55:00.867,41.799534000000001,10.827063000000001,1.3313005,9.7393250000000001E-6,1.3821436,4.2942853000000003,9.0916859999999993,26.861885000000001,0.19834847999999999,39.761288
2655,2021-11-15 00:55:01.020,48.941417999999999,12.908284999999999,2.568702,0.000010585763,4.5580509999999999,3.3437872,9.6069750000000003,30.270092000000002,0.20983789999999999,42.058495000000001
2656,2021-11-15 01:55:00.903,46.826210000000003,13.097516000000001,3.2625109999999999,6.6234750000000001E-5,5.612908,2.6777890000000002,9.8574780000000004,30.104122,0.21752904000000001,41.621414000000001
2657,2021-11-15 02:55:01.050,39.213844000000002,10.0330925,3.113416,4.5306024000000002E-5,9.967962,2.8048462999999999,11.77877,30.617056000000002,0.23455851999999999,43.703229999999998
2658,2021-11-15 03:55:01.043,35.566586000000001,6.7110057000000003,3.0569734999999998,2.1738761000000001E-4,9.7300900000000006,3.2669106000000001,12.473143,30.927686999999999,0.26985848000000001,44.73639
2659,2021-11-15 04:55:01.113,36.345108000000003,8.0883050000000001,2.9485473999999998,1.4906640999999999E-4,7.6294089999999999,3.3226065999999999,13.081153,32.237873,0.31944713000000002,46.492924000000002
2660,2021-11-15 05:55:01.090,44.841652000000003,12.425387000000001,3.2875524,2.7200868000000001E-4,1.8789274,3.524702,14.866749,30.456783000000001,0.32369816000000001,46.888218000000002
2661,2021-11-15 06:55:01.047,54.648144000000002,16.837494,3.6406417000000002,1.8096449999999999E-4,0.16202681999999999,3.5787396,16.127071000000001,30.878799999999998,0.32137883,48.144599999999997
2662,2021-11-15 07:55:01.080,58.133040000000001,21.989576,3.3668140000000002,1.4144206000000001E-5,2.6987643000000001,3.4648379999999999,14.319857000000001,28.956410000000002,0.27139804000000001,45.625377999999998
2663,2021-11-15 08:55:01.540,57.495179999999998,24.102706999999999,3.0693758,5.3184350000000002E-5,4.5396000000000001,3.1796665000000002,13.601760000000001,27.427391,0.24458082,45.416744000000001
2664,2021-11-15 09:55:01.170,65.328739999999996,27.378174000000001,3.0215339999999999,2.0259463000000001E-4,4.5406427000000003,3.4313715,16.082706000000002,29.133140000000001,0.23148458,61.020699999999998
2665,2021-11-15 10:55:00.363,60.155872000000002,26.773993000000001,2.8472789999999999,4.4363034000000002E-5,6.613391,4.2360062999999997,17.40653,36.523116999999999,0.23039280000000001,84.276979999999995
2666,2021-11-15 11:55:00.630,52.528193999999999,25.023368999999999,2.7267556000000002,1.0142670999999999E-3,7.7692449999999997,4.2482185000000001,21.082039000000002,46.991855999999999,0.24999626,90.948099999999997
2667,2021-11-15 12:55:00.660,51.123196,26.312054,2.8831600000000002,3.3492741999999998E-3,5.6705855999999999,4.7481356000000003,19.570015000000001,48.541330000000002,0.24596065,91.349999999999994
2668,2021-11-15 13:55:00.770,47.152076999999998,23.875463,3.0954527999999999,2.6803402999999999E-3,8.2307980000000001,4.1630263000000003,19.227157999999999,56.245139999999999,0.23312332999999999,87.508349999999993
2669,2021-11-15 14:55:00.323,48.561267999999998,23.937342000000001,5.1783000000000001,0.004739694,3.3791207999999999,2.8709159999999998,17.926003000000001,59.423929999999999,0.22756815,86.602869999999996
2670,2021-11-15 15:55:00.283,52.707630000000002,25.099740000000001,5.3609520000000002,0.0013651364,3.6849153000000001,3.9835099999999999,19.597470000000001,62.766249999999999,0.25296834000000001,91.349999999999994
2671,2021-11-15 16:55:00.527,48.320824000000002,21.939924000000001,5.2392792999999998,8.6888164999999996E-4,4.0121817999999996,4.7245509999999999,18.477446,57.076103000000003,0.22736396,91.349999999999994
2672,2021-11-15 17:55:00.437,46.451363000000001,18.500301,4.4890879999999997,7.7613634999999998E-4,8.9264144999999999,3.4885619999999999,18.519200000000001,58.678449999999998,0.23846319999999999,82.213229999999996
2673,2021-11-15 18:55:00.767,42.942303000000003,13.434583999999999,2.4674689999999999,0.000011476459,7.142226,5.4776473000000001,16.648935000000002,54.134540000000001,0.23345499,78.155685000000005
2674,2021-11-15 19:55:00.410,43.830967000000001,15.469892,2.6665269999999999,2.4439060000000002E-6,1.6399813000000001,6.9520334999999998,15.150503,46.05415,0.20409626,67.495710000000003
2675,2021-11-15 20:55:00.460,45.297173000000001,16.44361,3.0371345999999999,0.0,6.765028,7.7184020000000002,14.476570000000001,44.275185,0.23756914000000001,64.673169999999999
2676,2021-11-15 21:55:00.603,47.943835999999997,17.566595,4.1526164999999997,0.0,3.7912192,5.7169220000000003,13.505134999999999,35.550089999999997,0.23131181000000001,52.596119999999999
2677,2021-11-15 22:55:00.420,60.282435999999997,24.107762999999998,7.7125053000000001,1.3130242999999999E-4,0.0,6.6508099999999999,12.668291999999999,30.718347999999999,0.21513479999999999,47.035266999999997
2678,2021-11-15 23:55:00.770,61.649661999999999,24.489756,7.5232805999999997,0.0,4.4597806999999996,7.1727046999999997,15.993015,38.786650000000002,0.28947154000000003,60.350147
2679,2021-11-16 00:55:00.753,57.720480000000002,20.770893000000001,6.9066200000000002,2.5113121999999999E-5,5.8509869999999999,8.0734709999999996,16.518630999999999,37.036777000000001,0.28524973999999997,60.347687000000001
2680,2021-11-16 01:55:00.830,59.421345000000002,22.215246,7.7467870000000003,0.0005188743,3.1295695000000001,8.0513440000000003,14.512191,37.476500000000001,0.31847268000000001,57.895446999999997
2681,2021-11-16 02:55:00.647,64.729354999999998,25.596855000000001,9.2938299999999998,4.5690250000000002E-5,1.817985,7.5232853999999998,15.377605000000001,36.547977000000003,0.33941139999999997,57.6464
2682,2021-11-16 03:55:00.500,68.993600000000001,29.209318,10.792301999999999,0.00013951329,0.52780956000000001,7.2165850000000002,16.843537999999999,35.653281999999997,0.34738364999999999,58.604089999999999
2683,2021-11-16 04:55:00.443,85.924576000000002,31.457397,11.680149,1.2763826999999999E-4,1.4995905,6.5865482999999996,16.760363000000002,34.179848,0.33059916,56.532356
2684,2021-11-16 05:55:01.060,87.465000000000003,39.672702999999998,11.237951000000001,7.6268939999999994E-5,1.5894523,6.3085646999999998,16.568860999999998,33.525787000000001,0.31140312999999997,55.88053
2685,2021-11-16 06:55:00.720,87.465000000000003,47.769787000000001,12.586278999999999,4.3370276999999997E-5,2.3219135,5.9518895000000001,15.795569,34.360672000000001,0.28530670000000002,58.24785
2686,2021-11-16 07:55:00.783,88.829999999999998,61.920119999999997,12.742056,7.0191512999999996E-6,2.7618906000000001,5.9132303999999998,17.243901999999999,34.643844999999999,0.28545852999999999,59.650759999999998
2687,2021-11-16 08:55:00.690,92.924999999999997,67.293599999999998,13.689826,1.8117412999999999E-5,2.582452,5.8008347000000002,16.148308,35.804091999999997,0.26849213,57.824089999999998
2688,2021-11-16 09:55:00.550,92.924999999999997,69.848206000000005,15.946417,0.00019662628,2.1633613,5.7868269999999997,17.236651999999999,40.66574,0.25150444999999999,64.656300000000002
2689,2021-11-16 10:55:00.693,82.49924,63.023240000000001,16.381368999999999,0.0004186328,5.9773490000000002,5.9266019999999999,19.272901999999998,45.847754999999999,0.26413180000000003,74.751220000000004
2690,2021-11-16 11:55:00.903,71.095010000000002,54.396617999999997,18.193193000000001,6.6854040000000005E-4,7.8143653999999998,6.3919454,18.584320000000002,46.295226999999997,0.24801007,70.204800000000006
2691,2021-11-16 12:55:01.043,66.011825999999999,53.705120000000001,19.352682000000001,0.0010883694,7.4061364999999997,5.1841526,21.627822999999999,47.773197000000003,0.26756143999999998,78.897530000000003
2692,2021-11-16 13:55:00.607,61.896180000000001,50.405872000000002,20.499607000000001,2.4798598999999999E-3,5.5349316999999996,5.7850190000000001,25.414187999999999,50.05433,0.28131875000000001,82.898160000000004
2693,2021-11-16 14:55:00.713,58.819369999999999,47.547393999999997,20.189475999999999,0.0021616989,4.2477684,6.0350017999999999,25.118803,54.891669999999998,0.28922814000000002,82.852379999999997
2694,2021-11-16 15:55:00.720,57.063361999999998,41.620629999999998,17.455134999999999,3.4643371999999999E-4,4.4244146000000004,6.4407490000000003,22.791226999999999,50.367386000000003,0.26550492999999997,77.174390000000002
2695,2021-11-16 16:55:00.967,52.621777000000002,36.772807999999998,17.599595999999998,0.0004070147,6.8933724999999999,5.2614703,24.052060999999998,48.175643999999998,0.23884352,73.99727
2696,2021-11-16 17:55:00.860,50.394109999999998,31.871867999999999,19.418346,3.6757830000000002E-4,6.4223790000000003,4.749371,23.518495999999999,49.128838000000002,0.23981266000000001,74.01952
2697,2021-11-16 18:55:00.707,49.725949999999997,26.585968000000001,17.108274000000002,8.5993299999999995E-6,1.0912534,4.4373602999999999,22.96191,42.614964000000001,0.21962952999999999,66.575019999999995
2698,2021-11-16 19:55:00.980,45.474113000000003,17.29157,13.173484999999999,2.3644857000000002E-6,1.6003381999999999,4.504753,17.345912999999999,37.843643,0.19864482,55.574849999999998
2699,2021-11-16 20:55:00.880,40.792164,8.8100210000000008,8.5627809999999993,0.0000031315446,5.6066000000000003,4.7952867000000001,16.030691000000001,36.355103,0.20316381999999999,52.838222999999999
